record_id,intersection_id,intersection_name,zone,timestamp_utc,date,is_peak_hour,vehicle_type,vehicle_count_total
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 23:35:00,2023-01-05,False,car,7
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 05:07:00,2023-01-05,False,truck,9
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-03 14:29:00,2023-01-03,False,2w,11
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 16:01:00,2023-01-06,False,2w,7
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 21:05:00,2023-01-04,False,truck,10
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 13:25:00,2023-01-02,False,truck,7
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 02:52:00,2023-01-03,False,bicycle,14
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 12:42:00,2023-01-07,False,truck,7
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 12:10:00,2023-01-06,False,2w,8
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-03 08:53:00,2023-01-03,True,2w,28
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-03 11:52:00,2023-01-03,False,bicycle,9
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 16:10:00,2023-01-05,False,pedestrian,4
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 14:11:00,2023-01-03,False,pedestrian,5
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 19:39:00,2023-01-07,True,pedestrian,14
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 09:53:00,2023-01-05,True,bus,19
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 13:07:00,2023-01-02,False,pedestrian,6
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 06:06:00,2023-01-07,False,bicycle,9
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 17:11:00,2023-01-05,True,car,17
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-05 06:06:00,2023-01-05,False,bicycle,9
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 15:13:00,2023-01-04,False,bicycle,7
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 18:34:00,2023-01-02,True,car,32
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 17:23:00,2023-01-04,True,bus,21
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-02 20:36:00,2023-01-02,False,2w,12
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 00:51:00,2023-01-08,False,bicycle,9
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 01:31:00,2023-01-06,False,2w,5
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 13:31:00,2023-01-07,False,2w,5
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 20:18:00,2023-01-02,False,truck,7
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 20:38:00,2023-01-01,False,car,13
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 19:16:00,2023-01-02,True,2w,24
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 21:43:00,2023-01-05,False,2w,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 19:26:00,2023-01-06,True,car,19
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 18:13:00,2023-01-03,True,car,16
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-03 19:23:00,2023-01-03,True,truck,24
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 10:52:00,2023-01-06,True,2w,21
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 18:23:00,2023-01-07,True,truck,23
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 10:00:00,2023-01-07,True,2w,11
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 02:05:00,2023-01-06,False,pedestrian,6
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 15:17:00,2023-01-04,False,2w,7
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 05:11:00,2023-01-05,False,2w,12
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 22:42:00,2023-01-03,False,pedestrian,7
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-08 04:38:00,2023-01-08,False,bus,9
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 14:25:00,2023-01-03,False,car,7
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 07:20:00,2023-01-07,False,bicycle,8
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 22:22:00,2023-01-04,False,truck,6
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 02:28:00,2023-01-07,False,bus,2
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 22:11:00,2023-01-01,False,pedestrian,6
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 18:14:00,2023-01-02,True,bus,27
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-04 01:35:00,2023-01-04,False,2w,13
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 19:40:00,2023-01-07,True,2w,21
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 09:25:00,2023-01-06,True,car,17
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 02:47:00,2023-01-07,False,pedestrian,5
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 10:09:00,2023-01-06,True,truck,20
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-02 07:26:00,2023-01-02,False,pedestrian,8
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-01 23:17:00,2023-01-01,False,2w,6
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 03:19:00,2023-01-06,False,2w,9
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 22:09:00,2023-01-04,False,truck,12
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-07 16:35:00,2023-01-07,False,truck,10
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 18:32:00,2023-01-01,True,2w,20
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 15:55:00,2023-01-02,False,2w,7
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-01 06:11:00,2023-01-01,False,bus,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 16:25:00,2023-01-04,False,truck,12
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 08:25:00,2023-01-05,True,car,10
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 03:11:00,2023-01-03,False,2w,8
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-03 21:56:00,2023-01-03,False,pedestrian,8
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 07:59:00,2023-01-02,False,bus,7
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 03:16:00,2023-01-02,False,bicycle,6
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-07 03:50:00,2023-01-07,False,car,6
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 03:49:00,2023-01-05,False,2w,8
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 16:26:00,2023-01-06,False,bus,9
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 06:23:00,2023-01-02,False,car,11
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 10:22:00,2023-01-05,True,bus,22
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 18:21:00,2023-01-02,True,car,27
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 04:39:00,2023-01-08,False,2w,10
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 16:10:00,2023-01-03,False,2w,6
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 17:19:00,2023-01-03,True,car,19
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 15:37:00,2023-01-02,False,pedestrian,12
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-05 05:59:00,2023-01-05,False,truck,5
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 01:39:00,2023-01-04,False,pedestrian,6
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-04 01:45:00,2023-01-04,False,bicycle,9
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 13:19:00,2023-01-01,False,bus,4
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 16:58:00,2023-01-05,False,pedestrian,11
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 23:21:00,2023-01-03,False,2w,9
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 23:49:00,2023-01-03,False,pedestrian,7
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 06:15:00,2023-01-07,False,truck,9
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-02 18:02:00,2023-01-02,True,pedestrian,18
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-05 09:46:00,2023-01-05,True,bus,18
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 01:55:00,2023-01-02,False,bicycle,6
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 09:45:00,2023-01-01,True,bus,21
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-01 22:30:00,2023-01-01,False,bicycle,10
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-06 22:49:00,2023-01-06,False,2w,6
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-02 04:30:00,2023-01-02,False,bicycle,8
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 09:46:00,2023-01-04,True,truck,15
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 01:37:00,2023-01-07,False,bus,4
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 16:41:00,2023-01-05,False,pedestrian,6
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-04 18:41:00,2023-01-04,True,bus,22
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 00:45:00,2023-01-04,False,2w,8
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 09:48:00,2023-01-06,True,pedestrian,22
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 18:27:00,2023-01-04,True,car,21
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 19:28:00,2023-01-02,True,bus,24
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-05 04:40:00,2023-01-05,False,bicycle,8
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 03:35:00,2023-01-03,False,bus,7
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 14:14:00,2023-01-02,False,truck,7
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-04 08:16:00,2023-01-04,True,car,22
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 19:27:00,2023-01-07,True,2w,24
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 01:28:00,2023-01-07,False,car,9
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 16:47:00,2023-01-07,False,truck,10
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 03:39:00,2023-01-04,False,bicycle,4
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-03 20:22:00,2023-01-03,False,car,5
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 09:21:00,2023-01-01,True,car,25
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-05 09:23:00,2023-01-05,True,bus,22
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-01 15:39:00,2023-01-01,False,pedestrian,10
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 19:18:00,2023-01-03,True,bus,23
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 21:21:00,2023-01-04,False,car,12
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-02 14:36:00,2023-01-02,False,pedestrian,9
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 06:58:00,2023-01-03,False,bicycle,7
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 19:28:00,2023-01-05,True,2w,25
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 18:50:00,2023-01-04,True,car,22
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 08:10:00,2023-01-01,True,bus,21
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 15:57:00,2023-01-07,False,pedestrian,6
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 12:40:00,2023-01-06,False,bicycle,10
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-03 11:21:00,2023-01-03,False,bus,8
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-01 07:44:00,2023-01-01,False,car,5
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 09:52:00,2023-01-07,True,car,20
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-01 06:23:00,2023-01-01,False,pedestrian,7
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 10:23:00,2023-01-02,True,pedestrian,20
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-06 00:38:00,2023-01-06,False,car,9
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 10:24:00,2023-01-04,True,car,16
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-07 03:55:00,2023-01-07,False,pedestrian,10
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 11:11:00,2023-01-06,False,bicycle,4
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 00:00:00,2023-01-07,False,pedestrian,10
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 02:26:00,2023-01-02,False,bicycle,10
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 04:46:00,2023-01-06,False,bus,12
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 05:16:00,2023-01-04,False,2w,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-04 20:51:00,2023-01-04,False,truck,8
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 02:23:00,2023-01-02,False,bus,8
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 00:26:00,2023-01-03,False,bus,11
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 13:15:00,2023-01-06,False,2w,5
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 08:20:00,2023-01-07,True,bus,18
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-04 18:11:00,2023-01-04,True,truck,25
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 06:41:00,2023-01-02,False,pedestrian,6
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-08 02:44:00,2023-01-08,False,bus,13
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 22:30:00,2023-01-02,False,pedestrian,8
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-05 07:08:00,2023-01-05,False,bicycle,3
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 15:36:00,2023-01-04,False,bus,5
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-05 20:25:00,2023-01-05,False,bicycle,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 07:51:00,2023-01-02,False,car,8
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 15:09:00,2023-01-02,False,car,10
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 17:41:00,2023-01-02,True,2w,19
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 04:56:00,2023-01-02,False,bicycle,5
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 02:28:00,2023-01-02,False,car,8
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 07:05:00,2023-01-06,False,car,8
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 15:27:00,2023-01-02,False,2w,13
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 03:52:00,2023-01-03,False,2w,8
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 21:28:00,2023-01-06,False,2w,6
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 05:11:00,2023-01-03,False,bus,9
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 09:05:00,2023-01-04,True,2w,24
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-01 15:27:00,2023-01-01,False,bicycle,6
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-04 14:35:00,2023-01-04,False,2w,9
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 22:39:00,2023-01-01,False,truck,8
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-02 19:28:00,2023-01-02,True,bus,17
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 10:27:00,2023-01-07,True,2w,17
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-06 16:59:00,2023-01-06,False,2w,2
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-07 16:27:00,2023-01-07,False,truck,10
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 07:50:00,2023-01-04,False,car,6
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-08 01:03:00,2023-01-08,False,car,10
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-01 21:59:00,2023-01-01,False,bicycle,3
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 21:28:00,2023-01-07,False,bus,7
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 01:40:00,2023-01-04,False,truck,6
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 17:54:00,2023-01-03,True,2w,22
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 05:26:00,2023-01-03,False,bus,8
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 07:58:00,2023-01-05,False,car,6
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 17:00:00,2023-01-07,True,bus,14
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-06 20:24:00,2023-01-06,False,truck,8
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 19:55:00,2023-01-06,True,car,23
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 21:31:00,2023-01-03,False,bus,7
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-07 05:45:00,2023-01-07,False,car,7
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 13:00:00,2023-01-03,False,truck,6
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 22:21:00,2023-01-04,False,car,11
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 22:11:00,2023-01-07,False,car,12
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 01:48:00,2023-01-02,False,pedestrian,4
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 22:01:00,2023-01-07,False,truck,10
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 22:05:00,2023-01-04,False,bus,7
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 19:02:00,2023-01-06,True,bus,21
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 18:57:00,2023-01-03,True,bus,16
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 17:46:00,2023-01-04,True,bus,25
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-01 06:29:00,2023-01-01,False,2w,11
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 07:43:00,2023-01-03,False,truck,10
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 16:25:00,2023-01-07,False,2w,10
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 00:25:00,2023-01-05,False,bus,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 21:14:00,2023-01-04,False,pedestrian,5
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-05 01:40:00,2023-01-05,False,car,6
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 15:15:00,2023-01-03,False,pedestrian,8
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 05:42:00,2023-01-05,False,car,6
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-01 19:08:00,2023-01-01,True,2w,19
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-03 03:25:00,2023-01-03,False,2w,7
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-05 05:54:00,2023-01-05,False,2w,8
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 16:55:00,2023-01-06,False,pedestrian,9
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 02:24:00,2023-01-03,False,car,10
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 14:31:00,2023-01-04,False,truck,9
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 10:35:00,2023-01-02,True,truck,17
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 12:31:00,2023-01-05,False,pedestrian,7
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 11:22:00,2023-01-07,False,truck,8
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-01 14:27:00,2023-01-01,False,pedestrian,12
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-08 03:50:00,2023-01-08,False,bus,4
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 09:39:00,2023-01-02,True,bus,21
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-05 21:45:00,2023-01-05,False,pedestrian,9
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 10:52:00,2023-01-04,True,bus,21
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-01 19:33:00,2023-01-01,True,pedestrian,9
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 23:56:00,2023-01-02,False,truck,7
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 02:45:00,2023-01-06,False,truck,13
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 12:31:00,2023-01-03,False,car,5
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 04:38:00,2023-01-03,False,car,8
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 13:32:00,2023-01-02,False,2w,4
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 19:33:00,2023-01-06,True,car,20
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 08:29:00,2023-01-03,True,2w,25
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-03 08:56:00,2023-01-03,True,car,25
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-06 06:04:00,2023-01-06,False,truck,9
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 07:20:00,2023-01-04,False,car,6
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 08:24:00,2023-01-02,True,truck,16
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 23:02:00,2023-01-07,False,bicycle,9
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-05 15:42:00,2023-01-05,False,2w,6
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 18:23:00,2023-01-07,True,2w,24
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-02 03:33:00,2023-01-02,False,pedestrian,6
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 23:06:00,2023-01-06,False,bicycle,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 14:50:00,2023-01-02,False,bus,7
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 15:51:00,2023-01-03,False,bus,8
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 01:36:00,2023-01-06,False,pedestrian,8
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 13:08:00,2023-01-03,False,bicycle,9
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 21:18:00,2023-01-04,False,car,6
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-07 13:55:00,2023-01-07,False,bicycle,8
