delay_id,route_id,bus_id,intersection_id,stop_id,scheduled_arrival_ts,actual_arrival_ts,delay_minutes,delay_reason,date
DLY_00807,RT_107,BUS_1077,INT_008,STOP_17,2023-01-05 15:02:00,2023-01-05 15:05:33,3.56,breakdown,2023-01-05
DLY_00808,RT_106,BUS_1037,INT_010,STOP_9,2023-01-05 18:38:00,2023-01-05 18:46:46,8.77,other,2023-01-05
DLY_00809,RT_103,BUS_1052,INT_007,STOP_26,2023-01-02 18:25:00,2023-01-02 18:27:18,2.32,weather,2023-01-02
DLY_00810,RT_106,BUS_1091,INT_008,STOP_27,2023-01-07 11:35:00,2023-01-07 11:39:26,4.44,breakdown,2023-01-07
DLY_00811,RT_110,BUS_1091,INT_008,STOP_7,2023-01-03 15:15:00,2023-01-03 15:18:40,3.68,weather,2023-01-03
DLY_00812,RT_103,BUS_1090,INT_003,STOP_22,2023-01-05 04:17:00,2023-01-05 04:26:20,9.34,breakdown,2023-01-05
DLY_00813,RT_106,BUS_1090,INT_008,STOP_17,2023-01-07 10:08:00,2023-01-07 10:13:35,5.59,traffic,2023-01-07
DLY_00814,RT_109,BUS_1061,INT_006,STOP_25,2023-01-05 06:11:00,2023-01-05 06:19:05,8.1,other,2023-01-05
DLY_00815,RT_105,BUS_1054,INT_003,STOP_22,2023-01-07 07:47:00,2023-01-07 07:47:32,0.54,traffic,2023-01-07
DLY_00816,RT_101,BUS_1048,INT_008,STOP_17,2023-01-02 11:04:00,2023-01-02 11:09:48,5.8,breakdown,2023-01-02
DLY_00817,RT_104,BUS_1034,INT_003,STOP_2,2023-01-01 21:27:00,2023-01-01 21:34:40,7.67,breakdown,2023-01-01
DLY_00818,RT_103,BUS_1007,INT_001,STOP_10,2023-01-04 02:25:00,2023-01-04 02:30:14,5.25,weather,2023-01-04
DLY_00819,RT_101,BUS_1045,INT_008,STOP_7,2023-01-07 09:46:00,2023-01-07 09:54:11,8.2,other,2023-01-07
DLY_00820,RT_104,BUS_1095,INT_005,STOP_4,2023-01-07 15:25:00,2023-01-07 15:28:26,3.45,other,2023-01-07
DLY_00821,RT_105,BUS_1088,INT_009,STOP_8,2023-01-07 01:30:00,2023-01-07 01:39:13,9.23,traffic,2023-01-07
DLY_00822,RT_107,BUS_1053,INT_001,STOP_30,2023-01-05 14:11:00,2023-01-05 14:22:53,11.9,weather,2023-01-05
DLY_00823,RT_101,BUS_1095,INT_009,STOP_18,2023-01-01 20:41:00,2023-01-01 20:44:54,3.91,weather,2023-01-01
DLY_00824,RT_104,BUS_1081,INT_008,STOP_7,2023-01-06 06:59:00,2023-01-06 07:02:39,3.66,weather,2023-01-06
DLY_00825,RT_109,BUS_1094,INT_006,STOP_25,2023-01-07 22:40:00,2023-01-07 22:49:21,9.36,breakdown,2023-01-07
DLY_00826,RT_105,BUS_1057,INT_006,STOP_25,2023-01-03 10:50:00,2023-01-03 10:59:44,9.74,breakdown,2023-01-03
DLY_00827,RT_103,BUS_1022,INT_003,STOP_22,2023-01-02 02:20:00,2023-01-02 02:23:25,3.43,traffic,2023-01-02
DLY_00828,RT_107,BUS_1035,INT_004,STOP_13,2023-01-01 17:05:00,2023-01-01 17:08:44,3.74,weather,2023-01-01
DLY_00829,RT_110,BUS_1032,INT_006,STOP_5,2023-01-03 01:56:00,2023-01-03 02:00:09,4.15,traffic,2023-01-03
DLY_00830,RT_103,BUS_1005,INT_002,STOP_11,2023-01-06 13:20:00,2023-01-06 13:20:57,0.97,breakdown,2023-01-06
DLY_00831,RT_110,BUS_1006,INT_001,STOP_30,2023-01-04 22:05:00,2023-01-04 22:07:14,2.24,weather,2023-01-04
DLY_00832,RT_109,BUS_1045,INT_007,STOP_16,2023-01-07 18:22:00,2023-01-07 18:23:59,1.99,traffic,2023-01-07
DLY_00833,RT_109,BUS_1028,INT_007,STOP_26,2023-01-04 20:47:00,2023-01-04 20:49:41,2.7,breakdown,2023-01-04
DLY_00834,RT_109,BUS_1020,INT_008,STOP_17,2023-01-02 00:37:00,2023-01-02 00:41:53,4.9,other,2023-01-02
DLY_00835,RT_107,BUS_1011,INT_009,STOP_18,2023-01-07 08:38:00,2023-01-07 08:43:42,5.7,weather,2023-01-07
DLY_00836,RT_106,BUS_1042,INT_009,STOP_8,2023-01-03 16:15:00,2023-01-03 16:24:39,9.65,weather,2023-01-03
DLY_00837,RT_110,BUS_1067,INT_001,STOP_10,2023-01-03 17:39:00,2023-01-03 17:41:00,2.0,other,2023-01-03
DLY_00838,RT_102,BUS_1085,INT_009,STOP_18,2023-01-01 08:24:00,2023-01-01 08:31:57,7.95,weather,2023-01-01
DLY_00839,RT_110,BUS_1079,INT_006,STOP_15,2023-01-03 23:37:00,2023-01-03 23:41:21,4.36,breakdown,2023-01-03
DLY_00840,RT_107,BUS_1014,INT_003,STOP_2,2023-01-04 21:38:00,2023-01-04 21:42:51,4.85,other,2023-01-04
DLY_00841,RT_105,BUS_1003,INT_010,STOP_9,2023-01-07 09:31:00,2023-01-07 09:38:01,7.02,weather,2023-01-07
DLY_00842,RT_108,BUS_1062,INT_008,STOP_17,2023-01-07 00:55:00,2023-01-07 00:56:37,1.63,traffic,2023-01-07
DLY_00843,RT_106,BUS_1065,INT_001,STOP_10,2023-01-03 10:34:00,2023-01-03 10:40:08,6.15,traffic,2023-01-03
DLY_00844,RT_109,BUS_1068,INT_005,STOP_4,2023-01-03 03:42:00,2023-01-03 03:47:29,5.5,traffic,2023-01-03
DLY_00845,RT_104,BUS_1085,INT_002,STOP_21,2023-01-01 23:52:00,2023-01-01 23:58:28,6.48,breakdown,2023-01-01
DLY_00846,RT_102,BUS_1026,INT_009,STOP_28,2023-01-06 01:50:00,2023-01-06 01:55:52,5.87,other,2023-01-06
DLY_00847,RT_103,BUS_1003,INT_002,STOP_21,2023-01-02 01:41:00,2023-01-02 01:53:21,12.37,other,2023-01-02
DLY_00848,RT_101,BUS_1011,INT_004,STOP_23,2023-01-05 00:34:00,2023-01-05 00:37:05,3.09,traffic,2023-01-05
DLY_00849,RT_105,BUS_1071,INT_003,STOP_2,2023-01-03 06:36:00,2023-01-03 06:39:24,3.41,traffic,2023-01-03
DLY_00850,RT_105,BUS_1052,INT_010,STOP_19,2023-01-03 20:09:00,2023-01-03 20:12:07,3.13,other,2023-01-03
DLY_00851,RT_107,BUS_1040,INT_006,STOP_15,2023-01-05 20:26:00,2023-01-05 20:29:20,3.33,traffic,2023-01-05
DLY_00852,RT_109,BUS_1000,INT_004,STOP_13,2023-01-02 14:18:00,2023-01-02 14:21:05,3.09,traffic,2023-01-02
DLY_00853,RT_101,BUS_1089,INT_006,STOP_25,2023-01-07 21:54:00,2023-01-07 22:02:34,8.57,traffic,2023-01-07
DLY_00854,RT_102,BUS_1037,INT_003,STOP_12,2023-01-06 23:18:00,2023-01-06 23:27:15,9.26,weather,2023-01-06
DLY_00855,RT_105,BUS_1097,INT_001,STOP_20,2023-01-02 05:37:00,2023-01-02 05:40:17,3.29,other,2023-01-02
DLY_00856,RT_101,BUS_1060,INT_004,STOP_13,2023-01-05 17:53:00,2023-01-05 17:55:30,2.5,breakdown,2023-01-05
DLY_00857,RT_103,BUS_1095,INT_009,STOP_18,2023-01-03 18:02:00,2023-01-03 18:08:24,6.41,other,2023-01-03
DLY_00858,RT_105,BUS_1081,INT_007,STOP_26,2023-01-07 11:01:00,2023-01-07 11:04:20,3.34,breakdown,2023-01-07
DLY_00859,RT_101,BUS_1070,INT_001,STOP_10,2023-01-05 11:53:00,2023-01-05 11:59:53,6.9,breakdown,2023-01-05
DLY_00860,RT_101,BUS_1073,INT_005,STOP_4,2023-01-01 17:24:00,2023-01-01 17:29:36,5.61,other,2023-01-01
DLY_00861,RT_102,BUS_1039,INT_009,STOP_18,2023-01-07 11:30:00,2023-01-07 11:30:27,0.45,breakdown,2023-01-07
DLY_00862,RT_104,BUS_1052,INT_005,STOP_24,2023-01-05 03:53:00,2023-01-05 04:02:38,9.64,breakdown,2023-01-05
DLY_00863,RT_104,BUS_1078,INT_007,STOP_6,2023-01-03 08:14:00,2023-01-03 08:24:23,10.39,weather,2023-01-03
DLY_00864,RT_103,BUS_1085,INT_008,STOP_7,2023-01-02 13:17:00,2023-01-02 13:20:09,3.16,traffic,2023-01-02
DLY_00865,RT_108,BUS_1082,INT_009,STOP_28,2023-01-07 11:52:00,2023-01-07 11:55:50,3.84,traffic,2023-01-07
DLY_00866,RT_105,BUS_1012,INT_001,STOP_10,2023-01-02 00:23:00,2023-01-02 00:28:51,5.86,breakdown,2023-01-02
DLY_00867,RT_108,BUS_1042,INT_005,STOP_24,2023-01-07 20:32:00,2023-01-07 20:38:00,6.0,weather,2023-01-07
DLY_00868,RT_102,BUS_1036,INT_006,STOP_5,2023-01-03 22:02:00,2023-01-03 22:08:58,6.98,traffic,2023-01-03
DLY_00869,RT_106,BUS_1062,INT_010,STOP_29,2023-01-03 10:50:00,2023-01-03 11:01:01,11.03,other,2023-01-03
DLY_00870,RT_110,BUS_1019,INT_002,STOP_11,2023-01-04 17:28:00,2023-01-04 17:32:28,4.47,weather,2023-01-04
DLY_00871,RT_107,BUS_1021,INT_007,STOP_26,2023-01-04 20:22:00,2023-01-04 20:24:36,2.61,traffic,2023-01-04
DLY_00872,RT_104,BUS_1091,INT_002,STOP_11,2023-01-04 01:13:00,2023-01-04 01:13:51,0.86,other,2023-01-04
DLY_00873,RT_103,BUS_1086,INT_010,STOP_9,2023-01-05 08:09:00,2023-01-05 08:11:48,2.81,weather,2023-01-05
DLY_00874,RT_108,BUS_1057,INT_010,STOP_29,2023-01-06 17:03:00,2023-01-06 17:07:54,4.9,weather,2023-01-06
DLY_00875,RT_108,BUS_1070,INT_006,STOP_25,2023-01-04 17:24:00,2023-01-04 17:34:23,10.38,traffic,2023-01-04
DLY_00876,RT_102,BUS_1035,INT_007,STOP_6,2023-01-08 03:38:00,2023-01-08 03:41:26,3.45,breakdown,2023-01-08
DLY_00877,RT_104,BUS_1033,INT_010,STOP_29,2023-01-07 09:04:00,2023-01-07 09:09:40,5.67,traffic,2023-01-07
DLY_00878,RT_101,BUS_1064,INT_005,STOP_24,2023-01-02 02:35:00,2023-01-02 02:39:57,4.95,traffic,2023-01-02
DLY_00879,RT_110,BUS_1051,INT_008,STOP_27,2023-01-07 20:53:00,2023-01-07 21:01:33,8.57,breakdown,2023-01-07
DLY_00880,RT_109,BUS_1033,INT_001,STOP_30,2023-01-01 16:00:00,2023-01-01 16:12:34,12.58,other,2023-01-01
DLY_00881,RT_106,BUS_1050,INT_002,STOP_21,2023-01-02 22:35:00,2023-01-02 22:38:24,3.41,breakdown,2023-01-02
DLY_00882,RT_105,BUS_1017,INT_010,STOP_29,2023-01-07 23:00:00,2023-01-07 23:03:31,3.53,other,2023-01-07
DLY_00883,RT_102,BUS_1050,INT_008,STOP_17,2023-01-07 01:22:00,2023-01-07 01:30:07,8.13,weather,2023-01-07
DLY_00884,RT_104,BUS_1078,INT_008,STOP_17,2023-01-01 08:53:00,2023-01-01 09:00:02,7.05,breakdown,2023-01-01
DLY_00885,RT_103,BUS_1057,INT_006,STOP_25,2023-01-07 02:23:00,2023-01-07 02:33:32,10.54,breakdown,2023-01-07
DLY_00886,RT_110,BUS_1084,INT_007,STOP_6,2023-01-07 16:39:00,2023-01-07 16:45:45,6.75,breakdown,2023-01-07
DLY_00887,RT_106,BUS_1005,INT_005,STOP_24,2023-01-06 18:01:00,2023-01-06 18:04:55,3.92,breakdown,2023-01-06
DLY_00888,RT_104,BUS_1008,INT_006,STOP_25,2023-01-06 19:09:00,2023-01-06 19:15:46,6.77,weather,2023-01-06
DLY_00889,RT_101,BUS_1085,INT_003,STOP_12,2023-01-03 21:54:00,2023-01-03 22:02:19,8.33,breakdown,2023-01-03
DLY_00890,RT_107,BUS_1060,INT_008,STOP_17,2023-01-05 08:38:00,2023-01-05 08:45:27,7.46,other,2023-01-05
DLY_00891,RT_101,BUS_1083,INT_010,STOP_29,2023-01-01 18:40:00,2023-01-01 18:46:31,6.52,weather,2023-01-01
DLY_00892,RT_105,BUS_1094,INT_005,STOP_4,2023-01-07 04:22:00,2023-01-07 04:30:12,8.2,weather,2023-01-07
DLY_00893,RT_110,BUS_1022,INT_010,STOP_19,2023-01-07 10:38:00,2023-01-07 10:46:30,8.51,other,2023-01-07
DLY_00894,RT_106,BUS_1075,INT_002,STOP_21,2023-01-05 13:21:00,2023-01-05 13:30:08,9.15,traffic,2023-01-05
DLY_00895,RT_107,BUS_1028,INT_008,STOP_17,2023-01-04 02:41:00,2023-01-04 02:47:56,6.95,other,2023-01-04
DLY_00896,RT_108,BUS_1061,INT_003,STOP_12,2023-01-05 04:13:00,2023-01-05 04:17:29,4.5,traffic,2023-01-05
DLY_00897,RT_108,BUS_1021,INT_008,STOP_17,2023-01-02 19:56:00,2023-01-02 20:01:26,5.44,breakdown,2023-01-02
DLY_00898,RT_105,BUS_1027,INT_004,STOP_3,2023-01-07 02:30:00,2023-01-07 02:38:37,8.62,breakdown,2023-01-07
DLY_00899,RT_106,BUS_1077,INT_007,STOP_6,2023-01-03 00:58:00,2023-01-03 01:00:32,2.55,traffic,2023-01-03
DLY_00900,RT_107,BUS_1042,INT_003,STOP_22,2023-01-03 20:53:00,2023-01-03 20:59:06,6.11,traffic,2023-01-03
DLY_00901,RT_108,BUS_1026,INT_007,STOP_16,2023-01-06 16:44:00,2023-01-06 16:47:49,3.82,breakdown,2023-01-06
DLY_00902,RT_101,BUS_1031,INT_002,STOP_21,2023-01-05 22:12:00,2023-01-05 22:17:05,5.09,traffic,2023-01-05
DLY_00903,RT_110,BUS_1020,INT_006,STOP_5,2023-01-07 18:36:00,2023-01-07 18:44:50,8.84,breakdown,2023-01-07
DLY_00904,RT_101,BUS_1073,INT_002,STOP_21,2023-01-07 01:59:00,2023-01-07 02:04:34,5.57,breakdown,2023-01-07
DLY_00905,RT_105,BUS_1023,INT_003,STOP_2,2023-01-03 03:25:00,2023-01-03 03:30:08,5.14,other,2023-01-03
DLY_00906,RT_101,BUS_1092,INT_001,STOP_20,2023-01-07 15:54:00,2023-01-07 15:54:55,0.92,weather,2023-01-07
DLY_00907,RT_108,BUS_1077,INT_004,STOP_3,2023-01-03 17:08:00,2023-01-03 17:15:14,7.24,other,2023-01-03
DLY_00908,RT_103,BUS_1028,INT_009,STOP_28,2023-01-06 17:31:00,2023-01-06 17:37:56,6.94,other,2023-01-06
DLY_00909,RT_110,BUS_1098,INT_001,STOP_20,2023-01-02 20:58:00,2023-01-02 21:09:29,11.49,breakdown,2023-01-02
DLY_00910,RT_105,BUS_1021,INT_001,STOP_20,2023-01-07 01:29:00,2023-01-07 01:33:04,4.08,weather,2023-01-07
DLY_00911,RT_110,BUS_1075,INT_001,STOP_30,2023-01-06 09:49:00,2023-01-06 09:54:39,5.66,traffic,2023-01-06
DLY_00912,RT_107,BUS_1016,INT_009,STOP_8,2023-01-05 13:16:00,2023-01-05 13:21:44,5.75,traffic,2023-01-05
DLY_00913,RT_109,BUS_1064,INT_002,STOP_1,2023-01-03 13:15:00,2023-01-03 13:24:43,9.73,other,2023-01-03
DLY_00914,RT_110,BUS_1012,INT_008,STOP_27,2023-01-02 22:50:00,2023-01-02 22:54:42,4.71,breakdown,2023-01-02
DLY_00915,RT_101,BUS_1068,INT_007,STOP_16,2023-01-08 01:47:00,2023-01-08 01:52:50,5.84,traffic,2023-01-08
DLY_00916,RT_103,BUS_1077,INT_004,STOP_3,2023-01-06 17:41:00,2023-01-06 17:47:49,6.82,traffic,2023-01-06
DLY_00917,RT_109,BUS_1053,INT_010,STOP_29,2023-01-06 03:49:00,2023-01-06 03:54:33,5.56,weather,2023-01-06
DLY_00918,RT_109,BUS_1054,INT_009,STOP_28,2023-01-01 17:51:00,2023-01-01 17:54:39,3.66,breakdown,2023-01-01
DLY_00919,RT_107,BUS_1044,INT_007,STOP_26,2023-01-06 17:39:00,2023-01-06 17:44:34,5.58,traffic,2023-01-06
DLY_00920,RT_105,BUS_1061,INT_005,STOP_14,2023-01-02 18:33:00,2023-01-02 18:41:13,8.22,breakdown,2023-01-02
DLY_00921,RT_105,BUS_1076,INT_001,STOP_30,2023-01-02 04:53:00,2023-01-02 04:54:55,1.92,other,2023-01-02
DLY_00922,RT_101,BUS_1090,INT_010,STOP_9,2023-01-03 09:36:00,2023-01-03 09:41:23,5.4,traffic,2023-01-03
DLY_00923,RT_102,BUS_1066,INT_010,STOP_19,2023-01-07 04:41:00,2023-01-07 04:43:53,2.9,traffic,2023-01-07
DLY_00924,RT_106,BUS_1052,INT_004,STOP_13,2023-01-03 14:05:00,2023-01-03 14:13:35,8.59,weather,2023-01-03
DLY_00925,RT_107,BUS_1083,INT_005,STOP_4,2023-01-03 00:15:00,2023-01-03 00:15:25,0.43,weather,2023-01-03
DLY_00926,RT_107,BUS_1072,INT_010,STOP_9,2023-01-07 08:23:00,2023-01-07 08:26:19,3.32,weather,2023-01-07
DLY_00927,RT_107,BUS_1096,INT_001,STOP_20,2023-01-04 09:14:00,2023-01-04 09:20:07,6.13,breakdown,2023-01-04
DLY_00928,RT_109,BUS_1061,INT_005,STOP_14,2023-01-07 12:45:00,2023-01-07 12:54:41,9.7,breakdown,2023-01-07
DLY_00929,RT_109,BUS_1061,INT_003,STOP_12,2023-01-07 14:40:00,2023-01-07 14:44:48,4.8,weather,2023-01-07
DLY_00930,RT_106,BUS_1099,INT_001,STOP_10,2023-01-07 19:44:00,2023-01-07 19:47:20,3.33,other,2023-01-07
DLY_00931,RT_102,BUS_1095,INT_005,STOP_24,2023-01-02 19:42:00,2023-01-02 19:52:38,10.64,breakdown,2023-01-02
DLY_00932,RT_102,BUS_1027,INT_006,STOP_15,2023-01-03 02:10:00,2023-01-03 02:10:39,0.66,other,2023-01-03
DLY_00933,RT_109,BUS_1078,INT_007,STOP_26,2023-01-05 02:24:00,2023-01-05 02:24:00,0.0,traffic,2023-01-05
DLY_00934,RT_101,BUS_1011,INT_007,STOP_6,2023-01-05 16:15:00,2023-01-05 16:21:19,6.32,breakdown,2023-01-05
DLY_00935,RT_107,BUS_1011,INT_007,STOP_16,2023-01-08 01:54:00,2023-01-08 01:57:29,3.49,traffic,2023-01-08
DLY_00936,RT_106,BUS_1010,INT_010,STOP_9,2023-01-03 18:33:00,2023-01-03 18:34:56,1.94,traffic,2023-01-03
DLY_00937,RT_107,BUS_1078,INT_005,STOP_24,2023-01-05 14:56:00,2023-01-05 15:03:07,7.13,weather,2023-01-05
DLY_00938,RT_101,BUS_1099,INT_004,STOP_23,2023-01-08 01:08:00,2023-01-08 01:13:43,5.73,breakdown,2023-01-08
DLY_00939,RT_108,BUS_1001,INT_002,STOP_21,2023-01-06 20:59:00,2023-01-06 21:02:18,3.31,breakdown,2023-01-06
DLY_00940,RT_105,BUS_1024,INT_009,STOP_28,2023-01-07 03:29:00,2023-01-07 03:30:09,1.16,traffic,2023-01-07
DLY_00941,RT_109,BUS_1066,INT_007,STOP_26,2023-01-08 01:42:00,2023-01-08 01:49:37,7.62,breakdown,2023-01-08
DLY_00942,RT_101,BUS_1046,INT_001,STOP_20,2023-01-03 04:16:00,2023-01-03 04:22:57,6.95,breakdown,2023-01-03
DLY_00943,RT_103,BUS_1011,INT_002,STOP_21,2023-01-01 06:04:00,2023-01-01 06:08:42,4.7,weather,2023-01-01
DLY_00944,RT_106,BUS_1085,INT_006,STOP_25,2023-01-05 19:04:00,2023-01-05 19:14:32,10.54,other,2023-01-05
DLY_00945,RT_104,BUS_1066,INT_004,STOP_13,2023-01-07 22:02:00,2023-01-07 22:03:47,1.79,traffic,2023-01-07
DLY_00946,RT_102,BUS_1070,INT_005,STOP_24,2023-01-02 00:44:00,2023-01-02 00:44:25,0.42,weather,2023-01-02
DLY_00947,RT_110,BUS_1044,INT_005,STOP_24,2023-01-07 14:40:00,2023-01-07 14:42:55,2.92,weather,2023-01-07
DLY_00948,RT_104,BUS_1077,INT_008,STOP_27,2023-01-04 09:30:00,2023-01-04 09:34:51,4.86,breakdown,2023-01-04
DLY_00949,RT_110,BUS_1000,INT_006,STOP_15,2023-01-05 20:18:00,2023-01-05 20:23:43,5.73,weather,2023-01-05
DLY_00950,RT_109,BUS_1013,INT_007,STOP_6,2023-01-05 21:10:00,2023-01-05 21:14:16,4.28,traffic,2023-01-05
DLY_00951,RT_106,BUS_1014,INT_008,STOP_17,2023-01-04 14:21:00,2023-01-04 14:27:03,6.06,weather,2023-01-04
DLY_00952,RT_110,BUS_1032,INT_010,STOP_29,2023-01-07 08:53:00,2023-01-07 08:54:14,1.25,other,2023-01-07
DLY_00953,RT_108,BUS_1098,INT_004,STOP_13,2023-01-07 15:46:00,2023-01-07 15:55:19,9.33,breakdown,2023-01-07
DLY_00954,RT_108,BUS_1087,INT_006,STOP_25,2023-01-05 02:45:00,2023-01-05 02:49:45,4.75,other,2023-01-05
DLY_00955,RT_101,BUS_1061,INT_010,STOP_29,2023-01-07 22:14:00,2023-01-07 22:22:21,8.35,traffic,2023-01-07
DLY_00956,RT_107,BUS_1081,INT_010,STOP_9,2023-01-02 00:26:00,2023-01-02 00:32:01,6.03,breakdown,2023-01-02
DLY_00957,RT_106,BUS_1052,INT_003,STOP_22,2023-01-03 20:47:00,2023-01-03 20:53:22,6.37,weather,2023-01-03
DLY_00958,RT_101,BUS_1089,INT_008,STOP_17,2023-01-07 08:16:00,2023-01-07 08:22:42,6.71,weather,2023-01-07
DLY_00959,RT_102,BUS_1051,INT_009,STOP_8,2023-01-04 12:26:00,2023-01-04 12:32:20,6.34,weather,2023-01-04
DLY_00960,RT_103,BUS_1060,INT_004,STOP_3,2023-01-07 13:25:00,2023-01-07 13:31:55,6.93,weather,2023-01-07
DLY_00961,RT_110,BUS_1034,INT_003,STOP_12,2023-01-03 17:40:00,2023-01-03 17:48:59,8.99,breakdown,2023-01-03
DLY_00962,RT_108,BUS_1094,INT_005,STOP_24,2023-01-03 09:55:00,2023-01-03 10:00:35,5.59,breakdown,2023-01-03
DLY_00963,RT_105,BUS_1026,INT_009,STOP_8,2023-01-04 00:05:00,2023-01-04 00:12:07,7.13,breakdown,2023-01-04
DLY_00964,RT_110,BUS_1045,INT_008,STOP_7,2023-01-04 02:11:00,2023-01-04 02:15:43,4.73,breakdown,2023-01-04
DLY_00965,RT_102,BUS_1010,INT_006,STOP_25,2023-01-02 11:07:00,2023-01-02 11:16:19,9.32,other,2023-01-02
DLY_00966,RT_109,BUS_1005,INT_001,STOP_20,2023-01-01 07:48:00,2023-01-01 07:50:58,2.97,other,2023-01-01
DLY_00967,RT_108,BUS_1073,INT_003,STOP_12,2023-01-04 20:07:00,2023-01-04 20:17:24,10.4,weather,2023-01-04
DLY_00968,RT_109,BUS_1035,INT_007,STOP_16,2023-01-03 07:56:00,2023-01-03 08:00:52,4.88,other,2023-01-03
DLY_00969,RT_103,BUS_1006,INT_009,STOP_8,2023-01-07 19:28:00,2023-01-07 19:28:42,0.71,other,2023-01-07
DLY_00970,RT_101,BUS_1064,INT_007,STOP_16,2023-01-07 09:39:00,2023-01-07 09:44:23,5.38,weather,2023-01-07
DLY_00971,RT_108,BUS_1015,INT_004,STOP_13,2023-01-03 05:43:00,2023-01-03 05:45:57,2.96,other,2023-01-03
DLY_00972,RT_101,BUS_1086,INT_002,STOP_11,2023-01-01 08:17:00,2023-01-01 08:24:31,7.52,breakdown,2023-01-01
DLY_00973,RT_102,BUS_1041,INT_004,STOP_13,2023-01-07 20:39:00,2023-01-07 20:42:02,3.04,weather,2023-01-07
DLY_00974,RT_103,BUS_1070,INT_001,STOP_20,2023-01-04 04:54:00,2023-01-04 04:57:39,3.66,weather,2023-01-04
DLY_00975,RT_108,BUS_1078,INT_009,STOP_8,2023-01-04 07:33:00,2023-01-04 07:33:00,0.0,weather,2023-01-04
DLY_00976,RT_108,BUS_1054,INT_003,STOP_12,2023-01-03 08:13:00,2023-01-03 08:16:38,3.64,breakdown,2023-01-03
DLY_00977,RT_106,BUS_1051,INT_005,STOP_14,2023-01-05 11:39:00,2023-01-05 11:39:00,0.0,weather,2023-01-05
DLY_00978,RT_110,BUS_1016,INT_006,STOP_15,2023-01-03 07:07:00,2023-01-03 07:07:14,0.25,breakdown,2023-01-03
DLY_00979,RT_105,BUS_1030,INT_008,STOP_27,2023-01-02 09:16:00,2023-01-02 09:23:16,7.28,other,2023-01-02
DLY_00980,RT_104,BUS_1018,INT_009,STOP_28,2023-01-05 14:00:00,2023-01-05 14:07:21,7.36,breakdown,2023-01-05
DLY_00981,RT_103,BUS_1053,INT_007,STOP_16,2023-01-01 08:39:00,2023-01-01 08:45:16,6.28,other,2023-01-01
DLY_00982,RT_109,BUS_1092,INT_006,STOP_5,2023-01-07 03:10:00,2023-01-07 03:12:05,2.1,weather,2023-01-07
DLY_00983,RT_105,BUS_1032,INT_007,STOP_26,2023-01-06 18:52:00,2023-01-06 18:56:51,4.86,traffic,2023-01-06
DLY_00984,RT_103,BUS_1007,INT_004,STOP_13,2023-01-02 09:01:00,2023-01-02 09:05:59,4.99,breakdown,2023-01-02
DLY_00985,RT_108,BUS_1080,INT_008,STOP_27,2023-01-04 03:26:00,2023-01-04 03:27:31,1.52,traffic,2023-01-04
DLY_00986,RT_105,BUS_1046,INT_006,STOP_15,2023-01-05 01:23:00,2023-01-05 01:32:30,9.51,weather,2023-01-05
DLY_00987,RT_105,BUS_1044,INT_009,STOP_18,2023-01-07 14:13:00,2023-01-07 14:20:37,7.63,traffic,2023-01-07
DLY_00988,RT_106,BUS_1086,INT_005,STOP_14,2023-01-02 15:06:00,2023-01-02 15:10:20,4.34,breakdown,2023-01-02
DLY_00989,RT_109,BUS_1022,INT_010,STOP_19,2023-01-07 19:15:00,2023-01-07 19:20:04,5.08,weather,2023-01-07
DLY_00990,RT_109,BUS_1062,INT_003,STOP_12,2023-01-04 22:46:00,2023-01-04 22:51:37,5.63,other,2023-01-04
DLY_00991,RT_107,BUS_1078,INT_010,STOP_29,2023-01-02 03:24:00,2023-01-02 03:24:00,0.0,weather,2023-01-02
DLY_00992,RT_103,BUS_1081,INT_006,STOP_15,2023-01-02 21:33:00,2023-01-02 21:37:15,4.26,weather,2023-01-02
DLY_00993,RT_107,BUS_1009,INT_005,STOP_14,2023-01-07 18:05:00,2023-01-07 18:07:57,2.95,traffic,2023-01-07
DLY_00994,RT_104,BUS_1040,INT_007,STOP_6,2023-01-05 03:49:00,2023-01-05 03:50:59,2.0,weather,2023-01-05
DLY_00995,RT_105,BUS_1077,INT_002,STOP_21,2023-01-04 13:33:00,2023-01-04 13:37:09,4.16,other,2023-01-04
DLY_00996,RT_106,BUS_1095,INT_010,STOP_9,2023-01-06 07:29:00,2023-01-06 07:39:23,10.39,other,2023-01-06
DLY_00997,RT_103,BUS_1002,INT_005,STOP_14,2023-01-03 03:41:00,2023-01-03 03:47:55,6.92,breakdown,2023-01-03
DLY_00998,RT_105,BUS_1095,INT_005,STOP_24,2023-01-03 22:04:00,2023-01-03 22:07:17,3.29,traffic,2023-01-03
DLY_00999,RT_107,BUS_1013,INT_008,STOP_7,2023-01-03 03:34:00,2023-01-03 03:40:43,6.72,traffic,2023-01-03
DLY_01000,RT_109,BUS_1006,INT_004,STOP_3,2023-01-06 15:12:00,2023-01-06 15:21:11,9.2,traffic,2023-01-06
DLY_01001,RT_109,BUS_1097,INT_006,STOP_25,2023-01-05 18:24:00,2023-01-05 18:31:46,7.77,traffic,2023-01-05
DLY_01002,RT_110,BUS_1019,INT_005,STOP_4,2023-01-04 05:40:00,2023-01-04 05:45:10,5.18,traffic,2023-01-04
DLY_01003,RT_105,BUS_1029,INT_002,STOP_21,2023-01-05 16:27:00,2023-01-05 16:30:03,3.06,breakdown,2023-01-05
